"target_kind","issue","source","line","target","resolved_target","syntax","link_text_or_alt","mapped_from","candidates"
"markdown","missing target anchor","markdown/servicenow-platform/configuration-management-database-cmdb/api-sgc-kong-konnect.md","80","api-sgc-kong-konnect-tables.md#section_thc_rbt_wgc","markdown/servicenow-platform/configuration-management-database-cmdb/api-sgc-kong-konnect-tables.md#section_thc_rbt_wgc","markdown-link","Cloud Service Account","",""
"markdown","missing target anchor","markdown/servicenow-platform/configuration-management-database-cmdb/api-sgc-kong-konnect.md","82","api-sgc-kong-konnect-tables.md#section_bfs_fdb_vgc","markdown/servicenow-platform/configuration-management-database-cmdb/api-sgc-kong-konnect-tables.md#section_bfs_fdb_vgc","markdown-link","Key Value","",""
"markdown","missing target anchor","markdown/servicenow-platform/configuration-management-database-cmdb/api-sgc-kong-konnect.md","94","api-sgc-kong-konnect-tables.md#section_kmr_wjb_c3c","markdown/servicenow-platform/configuration-management-database-cmdb/api-sgc-kong-konnect-tables.md#section_kmr_wjb_c3c","markdown-link","Kong Data Plane Node","",""
"markdown","missing target anchor","markdown/servicenow-platform/configuration-management-database-cmdb/api-sgc-kong-konnect.md","106","api-sgc-kong-konnect-tables.md#section_jy2_1db_vgc","markdown/servicenow-platform/configuration-management-database-cmdb/api-sgc-kong-konnect-tables.md#section_jy2_1db_vgc","markdown-link","Kong Load Balancer","",""
"markdown","missing target anchor","markdown/servicenow-platform/configuration-management-database-cmdb/api-sgc-kong-konnect.md","118","api-sgc-kong-konnect-tables.md#section_nry_1db_vgc","markdown/servicenow-platform/configuration-management-database-cmdb/api-sgc-kong-konnect-tables.md#section_nry_1db_vgc","markdown-link","Kong Target","",""
"markdown","missing target anchor","markdown/servicenow-platform/configuration-management-database-cmdb/api-sgc-kong-konnect.md","130","api-sgc-kong-konnect-tables.md#section_plj_bdb_vgc","markdown/servicenow-platform/configuration-management-database-cmdb/api-sgc-kong-konnect-tables.md#section_plj_bdb_vgc","markdown-link","Managed API","",""
"markdown","missing target anchor","markdown/servicenow-platform/configuration-management-database-cmdb/api-sgc-kong-konnect.md","130","api-sgc-kong-konnect-tables.md#section_vqb_cdb_vgc","markdown/servicenow-platform/configuration-management-database-cmdb/api-sgc-kong-konnect-tables.md#section_vqb_cdb_vgc","markdown-link","API Backend","",""
"markdown","missing target anchor","markdown/servicenow-platform/configuration-management-database-cmdb/api-sgc-kong-konnect.md","132","api-sgc-kong-konnect-tables.md#section_bfs_fdb_vgc","markdown/servicenow-platform/configuration-management-database-cmdb/api-sgc-kong-konnect-tables.md#section_bfs_fdb_vgc","markdown-link","Key Value","",""
"markdown","missing target anchor","markdown/servicenow-platform/configuration-management-database-cmdb/api-sgc-kong-konnect.md","144","api-sgc-kong-konnect-tables.md#section_frv_cdb_vgc","markdown/servicenow-platform/configuration-management-database-cmdb/api-sgc-kong-konnect-tables.md#section_frv_cdb_vgc","markdown-link","API Frontend","",""
"markdown","missing target anchor","markdown/servicenow-platform/configuration-management-database-cmdb/api-sgc-kong-konnect.md","156","api-sgc-kong-konnect-tables.md#section_akr_ddb_vgc","markdown/servicenow-platform/configuration-management-database-cmdb/api-sgc-kong-konnect-tables.md#section_akr_ddb_vgc","markdown-link","API Consumer","",""
"markdown","missing target anchor","markdown/servicenow-platform/configuration-management-database-cmdb/api-sgc-kong-konnect.md","168","api-sgc-kong-konnect-tables.md#section_jj4_2db_vgc","markdown/servicenow-platform/configuration-management-database-cmdb/api-sgc-kong-konnect-tables.md#section_jj4_2db_vgc","markdown-link","API Policy","",""
"markdown","missing target anchor","markdown/servicenow-platform/configuration-management-database-cmdb/api-sgc-kong-konnect.md","180","api-sgc-kong-konnect-tables.md#section_akr_ddb_vgc","markdown/servicenow-platform/configuration-management-database-cmdb/api-sgc-kong-konnect-tables.md#section_akr_ddb_vgc","markdown-link","API Consumer","",""
"markdown","missing target anchor","markdown/servicenow-platform/configuration-management-database-cmdb/api-sgc-kong-konnect.md","192","api-sgc-kong-konnect-tables.md#section_zfb_3j3_lhc","markdown/servicenow-platform/configuration-management-database-cmdb/api-sgc-kong-konnect-tables.md#section_zfb_3j3_lhc","markdown-link","API Consumer Subscription","",""
"markdown","missing target anchor","markdown/servicenow-platform/configuration-management-database-cmdb/api-sgc-kong-konnect.md","204","api-sgc-kong-konnect-tables.md#section_occ_gk3_lhc","markdown/servicenow-platform/configuration-management-database-cmdb/api-sgc-kong-konnect-tables.md#section_occ_gk3_lhc","markdown-link","API Consumer Access","",""
"markdown","missing target anchor","markdown/servicenow-platform/configuration-management-database-cmdb/api-sgc-mulesoft.md","78","api-sgc-mulesoft-tables.md#section_d3q_45r_whc","markdown/servicenow-platform/configuration-management-database-cmdb/api-sgc-mulesoft-tables.md#section_d3q_45r_whc","markdown-link","Anypoint API Gateway","",""
"markdown","missing target anchor","markdown/servicenow-platform/configuration-management-database-cmdb/api-sgc-mulesoft.md","90","api-sgc-mulesoft-tables.md#section_uww_y5r_whc","markdown/servicenow-platform/configuration-management-database-cmdb/api-sgc-mulesoft-tables.md#section_uww_y5r_whc","markdown-link","Managed API","",""
"markdown","missing target anchor","markdown/servicenow-platform/configuration-management-database-cmdb/api-sgc-mulesoft.md","90","api-sgc-mulesoft-tables.md#section_w23_ywr_whc","markdown/servicenow-platform/configuration-management-database-cmdb/api-sgc-mulesoft-tables.md#section_w23_ywr_whc","markdown-link","Key Value [cmdb_key_value]","",""
"markdown","missing target anchor","markdown/servicenow-platform/configuration-management-database-cmdb/api-sgc-mulesoft.md","102","api-sgc-mulesoft-tables.md#section_ayw_2vr_whc","markdown/servicenow-platform/configuration-management-database-cmdb/api-sgc-mulesoft-tables.md#section_ayw_2vr_whc","markdown-link","Frontend","",""
"markdown","missing target anchor","markdown/servicenow-platform/configuration-management-database-cmdb/api-sgc-mulesoft.md","102","api-sgc-mulesoft-tables.md#section_zgm_nwr_whc","markdown/servicenow-platform/configuration-management-database-cmdb/api-sgc-mulesoft-tables.md#section_zgm_nwr_whc","markdown-link","Backend","",""
"markdown","missing target anchor","markdown/servicenow-platform/configuration-management-database-cmdb/api-sgc-mulesoft.md","114","api-sgc-mulesoft-tables.md#section_cnb_wwr_whc","markdown/servicenow-platform/configuration-management-database-cmdb/api-sgc-mulesoft-tables.md#section_cnb_wwr_whc","markdown-link","Data Service Instance","",""
