"confidence","candidate_score","issue","source","source_line","original_target","suggested_target","resolved_target","requested_anchor","target_file","link_text","candidate_anchor","candidate_label","candidate_type","candidate_line","anchor_count","reasons","second_candidate","second_score"
"none","0","missing target anchor","markdown/integrate-applications/connectors-ie-methods.md","179","method-parameter-ie.md#isready-output-return-boolean","","markdown/integrate-applications/method-parameter-ie.md#isready-output-return-boolean","isready-output-return-boolean","markdown/integrate-applications/method-parameter-ie.md","Return (Boolean)","","","","","2","","table_rfq_qpm_3rb","0"
"none","0","missing target anchor","markdown/integrate-applications/connectors-ie-methods.md","187","method-parameter-ie.md#matchallchildren-input-matchAllChildren","","markdown/integrate-applications/method-parameter-ie.md#matchallchildren-input-matchAllChildren","matchallchildren-input-matchAllChildren","markdown/integrate-applications/method-parameter-ie.md","matchAllChildren","","","","","2","","table_rfq_qpm_3rb","0"
"none","0","missing target anchor","markdown/integrate-applications/connectors-ie-methods.md","191","method-parameter-ie.md#matchallchildren-output-return-boolean","","markdown/integrate-applications/method-parameter-ie.md#matchallchildren-output-return-boolean","matchallchildren-output-return-boolean","markdown/integrate-applications/method-parameter-ie.md","Return (Boolean)","","","","","2","","table_rfq_qpm_3rb","0"
"none","0","missing target anchor","markdown/integrate-applications/connectors-ie-methods.md","199","method-parameter-ie.md#MatchAllChildren","","markdown/integrate-applications/method-parameter-ie.md#MatchAllChildren","MatchAllChildren","markdown/integrate-applications/method-parameter-ie.md","MatchAllChildren","","","","","2","","table_rfq_qpm_3rb","0"
"none","0","missing target anchor","markdown/integrate-applications/connectors-ie-methods.md","203","method-parameter-ie.md#iscreated-output-boolean","","markdown/integrate-applications/method-parameter-ie.md#iscreated-output-boolean","iscreated-output-boolean","markdown/integrate-applications/method-parameter-ie.md","Return (Boolean)","","","","","2","","table_rfq_qpm_3rb","0"
"none","0","missing target anchor","markdown/integrate-applications/connectors-ie-methods.md","220","method-parameter-ie.md#print-input-noprompt","","markdown/integrate-applications/method-parameter-ie.md#print-input-noprompt","print-input-noprompt","markdown/integrate-applications/method-parameter-ie.md","NoPrompt","","","","","2","","table_rfq_qpm_3rb","0"
"none","0","missing target anchor","markdown/integrate-applications/connectors-ie-methods.md","228","method-parameter-ie.md#getpagesource-output-return","","markdown/integrate-applications/method-parameter-ie.md#getpagesource-output-return","getpagesource-output-return","markdown/integrate-applications/method-parameter-ie.md","Return (String)","","","","","2","","table_rfq_qpm_3rb","0"
"none","0","missing target anchor","markdown/integrate-applications/connectors-ie-methods.md","236","method-parameter-ie.md#getscreenshot-output-return-bitmap","","markdown/integrate-applications/method-parameter-ie.md#getscreenshot-output-return-bitmap","getscreenshot-output-return-bitmap","markdown/integrate-applications/method-parameter-ie.md","Return (Bitmap)","","","","","2","","table_rfq_qpm_3rb","0"
"none","0","missing target anchor","markdown/integrate-applications/connectors-ie-methods.md","244","method-parameter-ie.md#gettitle-output-string","","markdown/integrate-applications/method-parameter-ie.md#gettitle-output-string","gettitle-output-string","markdown/integrate-applications/method-parameter-ie.md","Return (String)","","","","","2","","table_rfq_qpm_3rb","0"
"none","0","missing target anchor","markdown/integrate-applications/connectors-ie-methods.md","259","method-parameter-ie.md#getfields-output-formfield","","markdown/integrate-applications/method-parameter-ie.md#getfields-output-formfield","getfields-output-formfield","markdown/integrate-applications/method-parameter-ie.md","Form field","","","","","2","","table_rfq_qpm_3rb","0"
"none","0","missing target anchor","markdown/integrate-applications/connectors-ie-methods.md","267","method-parameter-ie.md#focus-output-return-boolean","","markdown/integrate-applications/method-parameter-ie.md#focus-output-return-boolean","focus-output-return-boolean","markdown/integrate-applications/method-parameter-ie.md","Return (Boolean)","","","","","2","","table_rfq_qpm_3rb","0"
"none","0","missing target anchor","markdown/integrate-applications/connectors-ie-methods.md","287","method-parameter-ie.md#GetInnerHTML-output-return-string","","markdown/integrate-applications/method-parameter-ie.md#GetInnerHTML-output-return-string","GetInnerHTML-output-return-string","markdown/integrate-applications/method-parameter-ie.md","Return (String)","","","","","2","","table_rfq_qpm_3rb","0"
"none","0","missing target anchor","markdown/integrate-applications/connectors-ie-methods.md","295","method-parameter-ie.md#GetInnerText-output-return-string","","markdown/integrate-applications/method-parameter-ie.md#GetInnerText-output-return-string","GetInnerText-output-return-string","markdown/integrate-applications/method-parameter-ie.md","Return (String)","","","","","2","","table_rfq_qpm_3rb","0"
"none","0","missing target anchor","markdown/integrate-applications/connectors-ie-methods.md","303","method-parameter-ie.md#GetOuterHTML-output-return-string","","markdown/integrate-applications/method-parameter-ie.md#GetOuterHTML-output-return-string","GetOuterHTML-output-return-string","markdown/integrate-applications/method-parameter-ie.md","Return (String)","","","","","2","","table_rfq_qpm_3rb","0"
"none","0","missing target anchor","markdown/integrate-applications/connectors-ie-methods.md","311","method-parameter-ie.md#GetURL-output-return-string","","markdown/integrate-applications/method-parameter-ie.md#GetURL-output-return-string","GetURL-output-return-string","markdown/integrate-applications/method-parameter-ie.md","Return (String)","","","","","2","","table_rfq_qpm_3rb","0"
"none","0","missing target anchor","markdown/integrate-applications/connectors-msword-methods.md","693","method-parameter-msword.md#RowIndex","","markdown/integrate-applications/method-parameter-msword.md#RowIndex","RowIndex","markdown/integrate-applications/method-parameter-msword.md","RowIndex","","","","","2","","table_rfq_qpm_3rb","0"
"none","0","missing target anchor","markdown/integrate-applications/connectors-queues-methods.md","34","queue-connector-method-parameters.md#parameter-input-createjsonworkitem-name","","markdown/integrate-applications/queue-connector-method-parameters.md#parameter-input-createjsonworkitem-name","parameter-input-createjsonworkitem-name","markdown/integrate-applications/queue-connector-method-parameters.md","Name","","","","","2","","table_xtx_rgh_srb","0"
"none","0","missing target anchor","markdown/integrate-applications/connectors-queues-methods.md","36","queue-connector-method-parameters.md#parameter-input-createjsonworkitem-priority","","markdown/integrate-applications/queue-connector-method-parameters.md#parameter-input-createjsonworkitem-priority","parameter-input-createjsonworkitem-priority","markdown/integrate-applications/queue-connector-method-parameters.md","Priority","","","","","2","","table_xtx_rgh_srb","0"
"none","0","missing target anchor","markdown/integrate-applications/connectors-queues-methods.md","40","queue-connector-method-parameters.md#parameter-output-createjsonworkitem-workitemid","","markdown/integrate-applications/queue-connector-method-parameters.md#parameter-output-createjsonworkitem-workitemid","parameter-output-createjsonworkitem-workitemid","markdown/integrate-applications/queue-connector-method-parameters.md","WorkItemId","","","","","2","","table_xtx_rgh_srb","0"
"none","0","missing target anchor","markdown/integrate-applications/connectors-queues-methods.md","42","queue-connector-method-parameters.md#parameter-output-createjsonworkitem-isnameexists","","markdown/integrate-applications/queue-connector-method-parameters.md#parameter-output-createjsonworkitem-isnameexists","parameter-output-createjsonworkitem-isnameexists","markdown/integrate-applications/queue-connector-method-parameters.md","IsNameExists","","","","","2","","table_xtx_rgh_srb","0"
"none","0","missing target anchor","markdown/integrate-applications/connectors-queues-methods.md","135","queue-connector-method-parameters.md#paramater-input-CreateStringWorkItem-requestcontent","","markdown/integrate-applications/queue-connector-method-parameters.md#paramater-input-CreateStringWorkItem-requestcontent","paramater-input-CreateStringWorkItem-requestcontent","markdown/integrate-applications/queue-connector-method-parameters.md","RequestContent","","","","","2","","table_xtx_rgh_srb","0"
"none","0","missing target anchor","markdown/integrate-applications/connectors-queues-methods.md","137","queue-connector-method-parameters.md#parameter-input-createjsonworkitem-name","","markdown/integrate-applications/queue-connector-method-parameters.md#parameter-input-createjsonworkitem-name","parameter-input-createjsonworkitem-name","markdown/integrate-applications/queue-connector-method-parameters.md","Name","","","","","2","","table_xtx_rgh_srb","0"
"none","0","missing target anchor","markdown/integrate-applications/connectors-queues-methods.md","141","queue-connector-method-parameters.md#parameter-output-createjsonworkitem-workitemid","","markdown/integrate-applications/queue-connector-method-parameters.md#parameter-output-createjsonworkitem-workitemid","parameter-output-createjsonworkitem-workitemid","markdown/integrate-applications/queue-connector-method-parameters.md","WorkItemId","","","","","2","","table_xtx_rgh_srb","0"
"none","0","missing target anchor","markdown/integrate-applications/connectors-queues-methods.md","143","queue-connector-method-parameters.md#parameter-output-createjsonworkitem-isnameexists","","markdown/integrate-applications/queue-connector-method-parameters.md#parameter-output-createjsonworkitem-isnameexists","parameter-output-createjsonworkitem-isnameexists","markdown/integrate-applications/queue-connector-method-parameters.md","IsNameExists","","","","","2","","table_xtx_rgh_srb","0"
"none","0","missing target anchor","markdown/integrate-applications/connectors-queues-methods.md","210","queue-connector-method-parameters.md#parameter-input-getworkitem-limit","","markdown/integrate-applications/queue-connector-method-parameters.md#parameter-input-getworkitem-limit","parameter-input-getworkitem-limit","markdown/integrate-applications/queue-connector-method-parameters.md","Limit","","","","","2","","table_xtx_rgh_srb","0"
"none","0","missing target anchor","markdown/integrate-applications/connectors-queues-methods.md","214","queue-connector-method-parameters.md#parameter-output-getworkitem-totalcount","","markdown/integrate-applications/queue-connector-method-parameters.md#parameter-output-getworkitem-totalcount","parameter-output-getworkitem-totalcount","markdown/integrate-applications/queue-connector-method-parameters.md","TotalCount","","","","","2","","table_xtx_rgh_srb","0"
"none","0","missing target anchor","markdown/integrate-applications/connectors-queues-methods.md","344","queue-connector-method-parameters.md#parameter-input-createjsonworkitem-priority","","markdown/integrate-applications/queue-connector-method-parameters.md#parameter-input-createjsonworkitem-priority","parameter-input-createjsonworkitem-priority","markdown/integrate-applications/queue-connector-method-parameters.md","Priority","","","","","2","","table_xtx_rgh_srb","0"
